Kennewick.O3,Kennewick.OZONE_AIRPACT4,WRF_4km_BCAA.Surface_pres_Pa,WRF_4km_BCAA.PBL_m,WRF_4km_BCAA.T_K,WRF_4km_BCAA.windspeed_m_per_s,WRF_4km_BCAA.WindDir_deg,WRF_4km_BCAA.RH_pct,Wildfire_smoke_caused_excess_ozone_YN,date
39.0,58.9,98242.45,20.96408,297.18906,1.7622288000000002,162.5272,32.3,N,2017-05-10 20:00:00
43.0,57.9,98260.44,64.646194,295.15057,2.753176,212.08565,35.3,N,2017-05-10 21:00:00
40.0,46.5,98265.86,155.2281,294.2275,4.087567,250.92816000000002,34.8,N,2017-05-10 22:00:00
36.0,47.2,98304.12,253.10051,292.87952,3.7215474000000004,274.57864,35.3,N,2017-05-10 23:00:00
34.0,45.3,98509.1,391.30197000000004,292.25745,0.36786416,289.20346,46.8,N,2017-05-11 00:00:00
33.0,42.0,98504.74,62.111484999999995,290.92075,1.8483039,212.5228,51.7,N,2017-05-11 01:00:00
,36.8,98548.52,123.99735,289.8751,4.4994,210.25397999999998,55.0,N,2017-05-11 02:00:00
33.0,31.1,98529.96,139.73306000000002,290.05953999999997,4.6132230000000005,208.74799,51.8,N,2017-05-11 03:00:00
33.0,29.3,98504.836,99.27334,290.00433,4.628166,204.74391,52.2,N,2017-05-11 04:00:00
25.0,26.8,98497.7,116.55853,289.85565,5.0785246,202.93993,53.1,N,2017-05-11 05:00:00
25.0,25.4,98470.73,58.613255,290.4774,4.9519462999999995,201.81206,55.3,N,2017-05-11 06:00:00
26.0,29.8,98464.85,163.25723,292.157,4.5074377,204.05171,51.1,N,2017-05-11 07:00:00
26.0,34.9,98455.28,523.2016,293.9616,3.246824,230.31586000000001,46.6,N,2017-05-11 08:00:00
26.0,37.2,98466.53,844.26886,295.1496,3.5503169999999997,256.47507,43.6,N,2017-05-11 09:00:00
34.0,37.5,98496.125,1022.75464,295.8031,4.6360507,239.42503,43.1,N,2017-05-11 10:00:00
38.0,40.5,98467.375,1335.1957,296.2691,3.6296157999999994,253.87828,42.0,N,2017-05-11 11:00:00
37.0,42.9,98398.6,1623.1359,297.48877000000005,3.4703162000000005,251.30475,35.5,N,2017-05-11 12:00:00
38.0,42.2,98303.414,1877.019,298.78616,5.2185717,239.78717000000003,32.9,N,2017-05-11 13:00:00
37.0,36.1,98388.305,1011.39166,296.1175,9.04217,278.08585,35.8,N,2017-05-11 14:00:00
35.0,38.0,98502.516,55.259609999999995,291.60925,6.0095606,276.97595,56.4,N,2017-05-11 15:00:00
44.0,41.2,98551.33,1496.0315,293.45096,9.210174,279.0826,33.2,N,2017-05-11 16:00:00
49.0,41.7,98644.34,1608.4417,291.60376,6.7290410000000005,267.84323,42.0,N,2017-05-11 17:00:00
48.0,41.3,98752.945,1470.4253,290.41727000000003,6.403562,230.84253999999999,40.6,N,2017-05-11 18:00:00
46.0,36.3,98762.5,546.6429,289.7942,3.2038197999999998,205.45837,43.6,N,2017-05-11 19:00:00
39.0,34.5,98870.18,59.955630000000006,288.74387,3.7171247000000003,225.86992,53.2,N,2017-05-11 20:00:00
37.0,33.3,98929.16,501.4897,288.15326,4.832421,258.1422,42.3,N,2017-05-11 21:00:00
36.0,33.7,98936.0,37.71715,286.98245,3.3274443,234.72206,46.5,N,2017-05-11 22:00:00
36.0,34.3,98999.125,56.837288,286.2262,5.3633666,224.8701,44.6,N,2017-05-11 23:00:00
35.0,31.0,99050.32,617.9755,283.4723,5.894274,220.30197,49.5,N,2017-05-12 00:00:00
35.0,30.7,99060.75,573.8507,282.9553,5.1565557,224.51161000000002,53.2,N,2017-05-12 01:00:00
32.0,33.6,99071.67,501.13167999999996,282.3494,5.5524206,223.86235,56.2,N,2017-05-12 02:00:00
32.0,32.7,99060.805,394.80518,282.161,5.0429330000000006,235.32567000000003,54.2,N,2017-05-12 03:00:00
33.0,30.1,99079.516,343.62158,281.1456,4.9726577,223.21607999999998,59.5,N,2017-05-12 04:00:00
32.0,29.1,99068.77,334.00656000000004,280.69867,5.236932299999999,222.64963999999998,65.2,N,2017-05-12 05:00:00
31.0,31.6,99057.31,211.06432999999998,282.63144,5.6206512,238.35853999999998,57.1,N,2017-05-12 06:00:00
33.0,33.5,99070.4,787.5954,284.29263,5.436158,241.30531000000002,50.0,N,2017-05-12 07:00:00
36.0,34.6,99059.945,1166.3209,285.25064,5.5882106,226.93497999999997,47.2,N,2017-05-12 08:00:00
37.0,37.6,99046.81,1304.528,286.0635,4.81382,220.81096000000002,44.2,N,2017-05-12 09:00:00
38.0,39.9,99021.586,1631.0383,287.35400000000004,5.301634,215.91917,37.0,N,2017-05-12 10:00:00
39.0,40.1,98966.04,2010.2332,288.64398,5.4662576,224.14542000000003,28.6,N,2017-05-12 11:00:00
41.0,41.0,98926.68,2582.6,289.66736000000003,5.1664996,225.10767,25.3,N,2017-05-12 12:00:00
41.0,41.6,98842.41,2626.7709999999997,290.30817,4.5503926,223.18727,24.8,N,2017-05-12 13:00:00
41.0,42.1,98785.4,2797.6357,290.97876,4.6705365,225.89577000000003,23.2,N,2017-05-12 14:00:00
40.0,40.3,98733.69,3055.2646,291.3714,4.84966,227.12212000000002,21.6,N,2017-05-12 15:00:00
41.0,37.9,98707.766,2884.7529999999997,290.9574,5.114049400000001,277.0078,24.0,N,2017-05-12 16:00:00
40.0,36.6,98736.15,1861.2566,290.09836,6.464134,285.54413,27.9,N,2017-05-12 17:00:00
38.0,37.0,98744.2,894.6748699999999,288.20435,6.6200447,264.3038,26.4,N,2017-05-12 18:00:00
34.0,34.6,98781.26,24.073235999999998,287.07092,4.795017,210.85133,32.2,N,2017-05-12 19:00:00
30.0,33.7,98838.71,759.4916400000001,285.256,4.290192,226.48145,38.6,N,2017-05-12 20:00:00
30.0,34.6,98816.32,421.99295,284.80246,5.684221,228.28526000000002,43.4,N,2017-05-12 21:00:00
28.0,35.3,98825.07,528.2195,284.0606,6.4742017,231.08884,51.8,N,2017-05-12 22:00:00
29.0,35.7,98843.79,451.01263,283.3603,6.3050346,234.0902,55.4,N,2017-05-12 23:00:00
28.0,34.0,98904.055,451.9303,281.96307,4.7696495,242.34072999999998,51.1,N,2017-05-13 00:00:00
30.0,31.9,98900.016,230.89803999999998,280.7546,4.214387,225.5205,61.2,N,2017-05-13 01:00:00
,32.6,98893.74,275.34326,280.65997000000004,5.233181,216.94447000000002,65.6,N,2017-05-13 02:00:00
34.0,33.8,98879.195,346.8902,280.81125,6.3247356,218.67116000000001,65.8,N,2017-05-13 03:00:00
33.0,33.5,98892.984,298.5025,280.52588,6.4133260000000005,216.84999,69.0,N,2017-05-13 04:00:00
29.0,33.2,98901.81,207.1244,280.0593,5.399991,213.51767,71.9,N,2017-05-13 05:00:00
34.0,33.6,98884.51,191.3773,282.0158,4.9043064,211.11624,64.8,N,2017-05-13 06:00:00
38.0,33.6,98888.14,571.70386,283.55005,4.63669,214.50797999999998,57.4,N,2017-05-13 07:00:00
36.0,33.2,98888.67,1275.9198,284.61115,5.491123,218.95656,51.6,N,2017-05-13 08:00:00
40.0,35.8,98878.28,1214.7083,285.29562000000004,6.9628,220.5731,50.2,N,2017-05-13 09:00:00
40.0,37.1,98844.336,1332.3934,286.17328,6.3332157,226.9186,46.0,N,2017-05-13 10:00:00
41.0,38.2,98773.25,1820.8575,288.00342,5.5550427,232.26,37.5,N,2017-05-13 11:00:00
42.0,37.6,98728.82,2134.2559,289.10402999999997,5.955019999999999,230.9693,33.4,N,2017-05-13 12:00:00
43.0,37.2,98666.27,2391.1152,289.85486000000003,5.8616285,244.6487,30.3,N,2017-05-13 13:00:00
40.0,37.0,98615.76,2732.9177,290.5245,5.4406347,239.32422999999997,26.8,N,2017-05-13 14:00:00
41.0,38.5,98583.4,2792.3059999999996,290.6443,5.6152053,251.1301,25.4,N,2017-05-13 15:00:00
42.0,38.6,98566.414,2808.4109999999996,290.5022,6.972328,245.24956,24.8,N,2017-05-13 16:00:00
41.0,37.9,98588.984,1971.9736,289.48852999999997,7.549749,241.61812,28.0,N,2017-05-13 17:00:00
37.0,36.6,98631.22,853.3584599999999,287.42987,7.5276933,235.6361,35.3,N,2017-05-13 18:00:00
37.0,36.1,98680.89,50.009876,285.6817,6.560677,234.84561000000002,48.9,N,2017-05-13 19:00:00
29.0,36.2,98722.664,481.24325999999996,284.58127,7.5953425999999995,212.555,48.4,N,2017-05-13 20:00:00
30.0,33.9,98741.3,434.38305999999994,283.86572,8.282358,213.43323999999998,55.5,N,2017-05-13 21:00:00
29.0,32.2,98769.68,333.30347,283.3813,8.449597,212.80315,56.8,N,2017-05-13 22:00:00
32.0,31.9,98823.6,350.1922,282.74102999999997,8.061672999999999,224.21587999999997,60.3,N,2017-05-13 23:00:00
29.0,30.8,98997.87,227.84400000000002,281.3887,4.8508263,220.24942000000001,62.6,N,2017-05-14 00:00:00
29.0,30.7,99027.91,225.06416000000002,281.1239,5.580166,215.21294,62.8,N,2017-05-14 01:00:00
30.0,31.0,99039.71,169.05444,281.24088,6.0722255999999994,209.7435,66.4,N,2017-05-14 02:00:00
31.0,29.9,99071.41,142.45308,279.96347000000003,6.191146400000001,205.49742,75.7,N,2017-05-14 03:00:00
30.0,29.6,99106.516,162.12546,279.51507999999995,6.25994,207.9519,79.6,N,2017-05-14 04:00:00
28.0,30.0,99136.6,118.72509,279.08835,5.394307599999999,213.17638,80.5,N,2017-05-14 05:00:00
28.0,33.0,99146.87,160.21442,282.68737999999996,3.8104753,224.41842999999997,54.5,N,2017-05-14 06:00:00
31.0,34.3,99138.33,1000.0445,284.49182,2.22122,217.88573,48.7,N,2017-05-14 07:00:00
35.0,33.0,99138.3,950.49854,285.10507,4.1898065,208.19374,50.6,N,2017-05-14 08:00:00
38.0,34.4,99129.164,1184.9613,286.2651,4.340770200000001,205.38495,47.7,N,2017-05-14 09:00:00
39.0,35.4,99093.92,1704.2544,287.87082000000004,5.249653299999999,222.66948,38.1,N,2017-05-14 10:00:00
41.0,36.9,99052.336,1974.1754,288.81433,4.125583,230.295,34.4,N,2017-05-14 11:00:00
42.0,38.1,98993.65,2325.6624,289.8948,4.3400836,235.23637000000002,31.9,N,2017-05-14 12:00:00
43.0,38.3,98917.97,2419.6274,290.69907,5.302713,232.4648,29.3,N,2017-05-14 13:00:00
44.0,38.3,98864.85,2400.2698,291.00946,4.840802,232.27634,29.3,N,2017-05-14 14:00:00
43.0,37.6,98796.2,2442.0098,291.26193,4.6202135,229.27382000000003,29.0,N,2017-05-14 15:00:00
40.0,36.7,98748.37,1928.3899,290.63422,5.3731089999999995,261.5802,34.4,N,2017-05-14 16:00:00
41.0,36.3,98719.82,1994.934,290.74948,4.0654154,236.61119,30.5,N,2017-05-14 17:00:00
39.0,35.4,98701.18,1975.7667,290.0262,4.1840114999999996,264.57922,34.0,N,2017-05-14 18:00:00
35.0,32.0,98740.94,814.8312,288.0234,4.147384,274.9579,46.0,N,2017-05-14 19:00:00
24.0,29.0,98768.1,330.95023,285.81537000000003,2.6204400000000003,271.43402000000003,54.8,N,2017-05-14 20:00:00
25.0,28.2,98772.56,301.9912,284.732,2.6065834,252.96478,60.5,N,2017-05-14 21:00:00
30.0,28.4,98805.164,241.22862,283.69995,2.6367054,255.87937999999997,64.9,N,2017-05-14 22:00:00
27.0,30.3,98849.164,134.7757,282.80075,2.6376758,254.27548,65.9,N,2017-05-14 23:00:00
29.0,31.5,98924.484,117.35591000000001,281.77505,3.4449909,249.09917000000002,61.7,N,2017-05-15 00:00:00
28.0,30.1,98942.64,133.69708,281.00525,3.168059,258.9606,65.0,N,2017-05-15 01:00:00
,29.5,98961.99,139.40169,280.44928,3.4808285000000003,248.36856,67.3,N,2017-05-15 02:00:00
25.0,30.1,98968.86,133.52922,280.31237999999996,3.7561119,233.76056,67.0,N,2017-05-15 03:00:00
24.0,30.2,98975.17,83.970055,280.217,3.819664,217.5023,66.7,N,2017-05-15 04:00:00
21.0,28.5,98980.43,75.67915,280.1168,4.543947,202.23338,69.2,N,2017-05-15 05:00:00
28.0,32.2,98973.445,139.52751,283.0447,3.6585052000000005,211.3015,58.5,N,2017-05-15 06:00:00
33.0,34.6,98988.47,721.6685,284.83774,1.6498515999999999,233.9468,49.8,N,2017-05-15 07:00:00
35.0,36.3,98966.73,1082.1094,286.1383,1.2929167,207.40274,46.0,N,2017-05-15 08:00:00
37.0,39.0,98922.625,1484.6459,287.5521,2.537402,206.71765,41.3,N,2017-05-15 09:00:00
42.0,41.4,98871.98,1694.3304,288.86264,3.5079527,211.74833999999998,35.2,N,2017-05-15 10:00:00
45.0,43.4,98795.61,1812.8135,290.0217,4.1024685,216.31061,30.5,N,2017-05-15 11:00:00
45.0,45.2,98713.805,1996.7909,291.08572000000004,4.2500887,220.43842999999998,25.8,N,2017-05-15 12:00:00
44.0,46.4,98604.21,2132.0388,291.95602,4.0573783,221.90742000000003,22.5,N,2017-05-15 13:00:00
46.0,47.0,98504.336,2226.8696,292.66388,4.3805346,223.27643999999998,19.3,N,2017-05-15 14:00:00
49.0,47.1,98406.89,2339.7673,293.10132000000004,4.8590374,221.94423999999998,18.4,N,2017-05-15 15:00:00
51.0,45.4,98313.375,2234.41,293.1384,5.1853514,227.36678999999998,17.3,N,2017-05-15 16:00:00
47.0,44.2,98250.73,2168.397,292.7345,5.026143599999999,229.02747000000002,20.7,N,2017-05-15 17:00:00
41.0,41.9,98192.53,2002.2472,292.08475,4.849999400000001,249.97954,26.0,N,2017-05-15 18:00:00
39.0,39.9,98187.09,40.93548,290.5799,4.0425705999999995,257.87778,31.1,N,2017-05-15 19:00:00
43.0,39.0,98202.64,24.12528,289.56012000000004,4.71056,271.98816,34.9,N,2017-05-15 20:00:00
44.0,37.7,98236.17,1003.86755,287.28198,5.308805,267.55593999999996,50.0,N,2017-05-15 21:00:00
42.0,36.3,98257.5,532.4681400000001,285.43817,4.1858115,257.087,67.9,N,2017-05-15 22:00:00
40.0,35.0,98258.65,954.6762,284.5094,5.273428,239.07825,73.4,N,2017-05-15 23:00:00
43.0,32.3,98284.65,1088.934,283.66772000000003,2.1537356,207.46838,75.8,N,2017-05-16 00:00:00
41.0,32.5,98209.16,1022.6321,283.19504,5.0018272,212.27567000000002,80.0,N,2017-05-16 01:00:00
40.0,32.4,98129.875,951.6172,282.96652,6.2338285,215.17719,80.5,N,2017-05-16 02:00:00
38.0,31.8,98048.69,801.9958,282.4342,5.4030614,194.54204,87.0,N,2017-05-16 03:00:00
36.0,31.2,97940.06,817.8785,282.53283999999996,6.132729,190.79474,84.8,N,2017-05-16 04:00:00
32.0,31.6,97808.09,808.38605,282.67487,8.64354,195.7754,79.8,N,2017-05-16 05:00:00
31.0,30.4,97693.195,875.2059300000001,283.4214,8.729314,188.54799,76.9,N,2017-05-16 06:00:00
32.0,27.6,97631.66,892.4532,284.21896,8.388594,197.7679,72.0,N,2017-05-16 07:00:00
32.0,26.6,97585.36,270.8561,285.07193,8.771167,214.15616,63.6,N,2017-05-16 08:00:00
32.0,28.7,97563.7,679.73425,286.12646,11.811541,225.05723999999998,57.3,N,2017-05-16 09:00:00
33.0,30.5,97579.18,1024.0038,287.487,10.154334,232.81966,50.6,N,2017-05-16 10:00:00
39.0,34.2,97610.09,1648.9203,288.7488,7.0879607,247.76542999999998,44.1,N,2017-05-16 11:00:00
38.0,36.7,97556.914,2885.395,290.751,7.854190299999999,241.74868999999998,25.2,N,2017-05-16 12:00:00
43.0,40.7,97597.61,2500.2556,289.08563,7.8418474,279.4968,24.6,N,2017-05-16 13:00:00
44.0,42.6,97655.2,2739.3254,289.97485,7.7542995999999995,269.39014,22.0,N,2017-05-16 14:00:00
44.0,42.0,97714.29,2785.6220000000003,289.4574,8.685881,245.66253999999998,25.9,N,2017-05-16 15:00:00
46.0,41.9,97767.016,2317.0554,288.60573999999997,8.490149,262.24557000000004,28.3,N,2017-05-16 16:00:00
45.0,40.0,97821.74,1670.7017,288.03006,8.285394,266.65463,29.6,N,2017-05-16 17:00:00
41.0,37.4,97883.78,1154.7345,286.97717,8.06507,273.10284,33.2,N,2017-05-16 18:00:00
38.0,35.3,97959.664,52.914738,285.3095,1.7617009,290.62854,56.7,N,2017-05-16 19:00:00
36.0,35.6,98040.66,816.1514,283.64633,7.156938,229.58987000000002,59.7,N,2017-05-16 20:00:00
35.0,34.8,98094.7,537.0778,282.34628,8.795142,227.80807000000001,61.3,N,2017-05-16 21:00:00
33.0,33.8,98172.67,425.55175999999994,282.03082,6.703087299999999,230.59138,64.7,N,2017-05-16 22:00:00
30.0,34.3,98252.42,398.61105,280.63022,2.2314527,238.16582000000002,70.2,N,2017-05-16 23:00:00
32.0,36.5,98439.016,484.6183,280.95575,4.95959,229.18634,58.7,N,2017-05-17 00:00:00
35.0,36.5,98507.47,826.25977,282.20218,4.8200426,247.99684,53.3,N,2017-05-17 01:00:00
,33.7,98536.914,748.8254,282.15817000000004,4.8230276,247.26067999999998,55.5,N,2017-05-17 02:00:00
32.0,32.1,98580.79,471.6484,280.50455,4.94885,254.63022999999998,67.2,N,2017-05-17 03:00:00
30.0,31.7,98654.12,364.1772,281.02682000000004,4.8088370000000005,252.37839,67.3,N,2017-05-17 04:00:00
30.0,30.9,98680.56,260.72656,280.79388,4.9142722999999995,247.51424,70.7,N,2017-05-17 05:00:00
31.0,31.1,98745.11,179.1501,282.9692,4.1241474,258.07482999999996,63.6,N,2017-05-17 06:00:00
34.0,33.1,98826.73,518.0454,284.4022,2.7900734000000003,280.0988,57.5,N,2017-05-17 07:00:00
34.0,35.5,98864.67,789.2633,285.81436,2.9057577,260.88333,52.5,N,2017-05-17 08:00:00
34.0,41.5,98889.6,1378.4001,288.1471,2.8406389,283.82742,44.7,N,2017-05-17 09:00:00
37.0,45.4,98879.15,1699.2095,290.07352000000003,3.0593116,300.74084,39.1,N,2017-05-17 10:00:00
40.0,47.3,98857.39,2078.2126,291.744,3.6933286,311.9007,35.0,N,2017-05-17 11:00:00
41.0,48.2,98843.195,2324.9707,293.1714,3.9506605,309.75336,31.5,N,2017-05-17 12:00:00
42.0,48.3,98807.45,2496.178,294.26892000000004,3.9904916,313.5951,29.1,N,2017-05-17 13:00:00
43.0,47.2,98796.11,2503.506,294.9177,4.3513603,323.0403,27.0,N,2017-05-17 14:00:00
43.0,45.9,98780.58,2659.4832,295.31424,4.4957123,325.0311,26.9,N,2017-05-17 15:00:00
39.0,44.6,98758.11,2595.7893,295.23386,3.9912534,317.8909,27.0,N,2017-05-17 16:00:00
36.0,43.1,98760.07,2533.7122,295.12622000000005,4.17936,324.0411,27.3,N,2017-05-17 17:00:00
32.0,39.2,98764.31,1760.5635,294.3459,5.8940144,328.6619,29.7,N,2017-05-17 18:00:00
29.0,37.2,98860.445,39.70686,291.8825,5.6909013,321.25653,37.1,N,2017-05-17 19:00:00
24.0,38.4,98964.37,851.4493,289.88058,5.2156910000000005,290.00726000000003,41.2,N,2017-05-17 20:00:00
21.0,37.3,99019.305,786.3063,288.68847999999997,5.647594000000001,286.11136,44.4,N,2017-05-17 21:00:00
22.0,35.8,99071.516,657.7742,287.4844,5.042781,281.0036,50.6,N,2017-05-17 22:00:00
24.0,34.0,99129.33,47.364994,287.56284,4.476376,275.94885,52.3,N,2017-05-17 23:00:00
25.0,32.3,99369.48,281.12347,286.05545,2.382891,271.96396,59.8,N,2017-05-18 00:00:00
21.0,32.0,99377.27,223.19211,284.12015,3.2236887999999997,252.78564,65.7,N,2017-05-18 01:00:00
21.0,30.8,99409.96,147.2806,285.53467,3.880179,234.58311,58.4,N,2017-05-18 02:00:00
21.0,29.5,99443.74,114.26791999999999,283.6247,4.386362,227.32176,66.1,N,2017-05-18 03:00:00
21.0,29.1,99447.72,118.78481000000001,283.16315,4.2167525,230.93407000000002,67.8,N,2017-05-18 04:00:00
18.0,28.5,99482.69,111.99918000000001,283.5991,4.342688,222.68223999999998,66.4,N,2017-05-18 05:00:00
20.0,29.7,99507.91,172.28891000000002,285.63492,3.7394135000000004,217.12936000000002,59.3,N,2017-05-18 06:00:00
26.0,31.7,99565.3,661.5832,287.006,2.6987343,211.71298,55.3,N,2017-05-18 07:00:00
,32.8,99591.734,864.49115,288.29427999999996,1.4688303,215.06252,51.7,N,2017-05-18 08:00:00
32.0,34.5,99587.9,970.55286,289.78772000000004,1.2868704,249.30191000000002,47.8,N,2017-05-18 09:00:00
37.0,37.5,99562.58,1245.7192,291.24222000000003,1.2117703000000002,295.72897,44.3,N,2017-05-18 10:00:00
39.0,41.2,99516.7,1443.8185,292.5363,1.5086709999999999,346.82428,41.3,N,2017-05-18 11:00:00
40.0,45.5,99464.25,1616.0032,293.68987999999996,1.8711305,17.899567,38.3,N,2017-05-18 12:00:00
42.0,49.1,99400.42,1815.3494,294.62552,2.4167243999999997,26.058838,34.8,N,2017-05-18 13:00:00
45.0,51.6,99348.17,1955.4805,295.2848,2.5317222999999998,34.44931,31.6,N,2017-05-18 14:00:00
46.0,52.9,99291.21,1971.1339,295.66296,2.4853389999999997,43.27469,29.3,N,2017-05-18 15:00:00
46.0,52.7,99253.9,1965.3546,295.7769,2.1768002999999996,39.45755,28.1,N,2017-05-18 16:00:00
46.0,51.0,99231.72,1773.9874,295.65176,1.6442623,26.373383,27.5,N,2017-05-18 17:00:00
44.0,46.1,99216.28,1506.1529999999998,295.1544,1.2550516,3.356903,28.0,N,2017-05-18 18:00:00
33.0,42.5,99229.86,132.58167,293.38632,0.8139123,349.35663,34.1,N,2017-05-18 19:00:00
29.0,41.0,99257.83,20.598518,292.45358,1.0542941000000001,150.2541,35.2,N,2017-05-18 20:00:00
29.0,47.4,99275.7,50.380642,290.6318,2.6997392000000002,180.61212,40.5,N,2017-05-18 21:00:00
29.0,46.4,99298.15,64.688446,290.0689,3.434414,193.12009,41.5,N,2017-05-18 22:00:00
28.0,45.3,99329.98,66.2343,289.68222000000003,3.5668604,200.16092,43.4,N,2017-05-18 23:00:00
22.0,43.1,99243.38,87.03777,288.67172,3.2688224,167.34508,53.0,N,2017-05-19 00:00:00
15.0,40.2,99269.1,20.29441,287.5455,0.94750893,251.30553999999998,65.2,N,2017-05-19 01:00:00
,38.4,99300.625,20.141037,285.51184,1.1279796,274.24118,75.3,N,2017-05-19 02:00:00
11.0,37.9,99300.06,20.186874,285.36697000000004,2.0764754,236.1797,73.3,N,2017-05-19 03:00:00
12.0,35.5,99332.01,20.16565,285.67566,1.6284353999999999,269.0245,72.1,N,2017-05-19 04:00:00
11.0,30.9,99364.2,20.133797,284.97702000000004,1.580457,256.9588,77.2,N,2017-05-19 05:00:00
13.0,30.5,99381.69,152.66232,287.15887000000004,1.1412957000000001,264.4631,66.5,N,2017-05-19 06:00:00
14.0,31.6,99418.484,408.6132,288.91998,1.9602153999999998,307.76035,57.5,N,2017-05-19 07:00:00
27.0,34.7,99416.17,527.12885,290.45245,1.6986278000000001,328.36438,52.3,N,2017-05-19 08:00:00
35.0,38.2,99395.86,808.181,292.32986,1.61068,352.78652999999997,47.6,N,2017-05-19 09:00:00
43.0,42.5,99358.305,1194.447,294.03397,1.4321742,7.722076400000001,43.5,N,2017-05-19 10:00:00
46.0,46.1,99289.39,1709.7616,295.63272,1.3831886999999998,28.441803000000004,38.9,N,2017-05-19 11:00:00
46.0,45.7,99231.984,2122.3206,297.21555,0.33812559999999997,22.39087,32.0,N,2017-05-19 12:00:00
45.0,45.5,99160.95,2347.4120000000003,298.07565,1.5265764,251.39792999999997,27.6,N,2017-05-19 13:00:00
43.0,46.4,99097.43,2415.4410000000003,298.57965,2.0903582999999997,266.3618,27.7,N,2017-05-19 14:00:00
45.0,48.3,99040.72,2399.6968,298.84607,2.5648912999999998,283.4555,28.3,N,2017-05-19 15:00:00
47.0,40.0,98985.95,2385.1445,298.97446,2.5456734,287.33774,25.9,N,2017-05-19 16:00:00
44.0,39.2,98949.73,2435.468,298.9588,3.5252697,278.52297999999996,25.0,N,2017-05-19 17:00:00
38.0,34.4,98926.99,2057.5247,298.39907999999997,3.3082057999999996,266.26685,26.2,N,2017-05-19 18:00:00
28.0,34.1,98925.58,706.3658,295.90656,2.5631435000000002,245.56297,35.5,N,2017-05-19 19:00:00
32.0,33.8,98943.266,131.0215,294.4757,3.1418164,232.08282000000003,37.8,N,2017-05-19 20:00:00
36.0,35.2,98975.49,509.90932999999995,293.67737,3.6825254000000003,272.6258,39.3,N,2017-05-19 21:00:00
37.0,39.2,99045.2,578.4936,291.81015,3.9219402999999997,308.72028,46.9,N,2017-05-19 22:00:00
35.0,36.6,99102.336,396.9631,290.19113,2.929999,276.00487999999996,53.1,N,2017-05-19 23:00:00
30.0,37.0,99116.36,420.2397,290.4706,3.0290787,258.4336,58.3,N,2017-05-20 00:00:00
26.0,36.0,99124.91,391.04517000000004,289.1125,3.349689,270.99917999999997,69.6,N,2017-05-20 01:00:00
24.0,36.0,99140.195,374.00662,288.37543,3.4301531,252.76077,71.5,N,2017-05-20 02:00:00
22.0,35.7,99175.39,405.05062999999996,288.7559,4.190329,246.26762000000002,62.9,N,2017-05-20 03:00:00
20.0,34.4,99201.31,210.38597000000001,288.35042999999996,4.398880999999999,244.8937,66.1,N,2017-05-20 04:00:00
22.0,32.4,99234.07,122.56095,289.67467999999997,4.270492,236.25714,60.0,N,2017-05-20 05:00:00
27.0,31.2,99277.336,107.76428999999999,290.55237,3.790939,233.57321000000002,57.8,N,2017-05-20 06:00:00
32.0,34.6,99322.04,238.20786,291.2436,3.7215754999999997,239.1227,55.3,N,2017-05-20 07:00:00
37.0,37.9,99349.82,821.2541,292.17562999999996,2.2098396,268.21802,50.4,N,2017-05-20 08:00:00
39.0,39.8,99371.75,934.6063,293.12833,1.8284051,289.21094,46.7,N,2017-05-20 09:00:00
42.0,43.3,99364.89,1413.8917,294.26776,1.9284401000000002,252.87259,43.8,N,2017-05-20 10:00:00
45.0,45.4,99333.625,1800.5117,295.91455,1.7956192,275.2789,39.8,N,2017-05-20 11:00:00
48.0,46.6,99298.63,1991.2698,297.05172999999996,1.2294275,291.6564,37.2,N,2017-05-20 12:00:00
49.0,46.5,99230.18,2292.0570000000002,298.12216,2.0125306,342.7592,33.1,N,2017-05-20 13:00:00
51.0,46.5,99184.19,2423.569,298.75677,2.862302,356.54898,32.0,N,2017-05-20 14:00:00
52.0,47.6,99144.81,2432.869,299.24298,3.3522544,344.62073,30.1,N,2017-05-20 15:00:00
54.0,46.3,99114.7,2585.4136,299.4351,4.346944000000001,356.20816,27.2,N,2017-05-20 16:00:00
55.0,44.5,99134.555,2054.5170000000003,298.66232,6.007671,4.388946499999999,33.7,N,2017-05-20 17:00:00
53.0,42.5,99139.86,1899.0082,298.03732,4.722096400000001,357.45592999999997,31.9,N,2017-05-20 18:00:00
46.0,38.7,99178.29,1747.6293,296.14774,3.7855031,7.705719,38.8,N,2017-05-20 19:00:00
33.0,33.0,99234.38,514.89996,294.3543,2.9603972,356.71265,38.9,N,2017-05-20 20:00:00
27.0,32.0,99272.3,224.83545,293.28702000000004,2.0164,352.4068,44.2,N,2017-05-20 21:00:00
24.0,31.8,99301.26,163.41296,292.98807,1.7980933999999997,58.093292000000005,47.5,N,2017-05-20 22:00:00
24.0,30.5,99371.36,20.607292,291.8142,0.5834811,343.05206,54.0,N,2017-05-20 23:00:00
23.0,31.0,99551.38,20.458397,288.9687,2.0313113,258.9709,66.6,N,2017-05-21 00:00:00
24.0,32.3,99588.34,62.30036,287.8052,2.5573992999999997,282.54825,71.4,N,2017-05-21 01:00:00
,32.4,99620.39,86.475105,287.24987999999996,2.284222,307.43896,72.9,N,2017-05-21 02:00:00
